"type","order","title","authors_string","year","journal","volume","issue","page_start","page_end","doi","last_name","first_initial","middle_initial","suffix","conference","date","place"
"podium",9,"Intrusion, ejection, and death in the compartment: Mechanism-based trauma activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Rainey, E.E.; Ewing, M.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Rapier","N","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"podium",9,"Intrusion, ejection, and death in the compartment: Mechanism-based trauma activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Rainey, E.E.; Ewing, M.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Funk","G","","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"podium",9,"Intrusion, ejection, and death in the compartment: Mechanism-based trauma activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Rainey, E.E.; Ewing, M.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Scientific Forum of the American College of Surgeons’ Clinical Congress",2017-10-22,"San Diego, California"
"podium",8,"What risk factors within the first 24 hours of admission are associated with mortality after traumatic injury?","Vaughan, N.; Roden-Foreman, J.W.; Dome, M.; Joyce, S.; Reynolds, M.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,NA,"Vaughan","N","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",8,"What risk factors within the first 24 hours of admission are associated with mortality after traumatic injury?","Vaughan, N.; Roden-Foreman, J.W.; Dome, M.; Joyce, S.; Reynolds, M.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",8,"What risk factors within the first 24 hours of admission are associated with mortality after traumatic injury?","Vaughan, N.; Roden-Foreman, J.W.; Dome, M.; Joyce, S.; Reynolds, M.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,NA,"Dome","M","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",8,"What risk factors within the first 24 hours of admission are associated with mortality after traumatic injury?","Vaughan, N.; Roden-Foreman, J.W.; Dome, M.; Joyce, S.; Reynolds, M.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,NA,"Joyce","S","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",8,"What risk factors within the first 24 hours of admission are associated with mortality after traumatic injury?","Vaughan, N.; Roden-Foreman, J.W.; Dome, M.; Joyce, S.; Reynolds, M.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,NA,"Reynolds","M","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",8,"What risk factors within the first 24 hours of admission are associated with mortality after traumatic injury?","Vaughan, N.; Roden-Foreman, J.W.; Dome, M.; Joyce, S.; Reynolds, M.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",8,"What risk factors within the first 24 hours of admission are associated with mortality after traumatic injury?","Vaughan, N.; Roden-Foreman, J.W.; Dome, M.; Joyce, S.; Reynolds, M.; Foreman, M.L.; Funk, G.A.","2017",NA,NA,NA,NA,NA,NA,"Funk","G","A","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",7,"Intrusion, ejection, and death in the compartment: Mechanism-based activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Ewing, M.; Rainey, E.E.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Edmundson","P","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",7,"Intrusion, ejection, and death in the compartment: Mechanism-based activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Ewing, M.; Rainey, E.E.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",7,"Intrusion, ejection, and death in the compartment: Mechanism-based activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Ewing, M.; Rainey, E.E.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Ewing","M","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",7,"Intrusion, ejection, and death in the compartment: Mechanism-based activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Ewing, M.; Rainey, E.E.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Rainey","E","E","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",7,"Intrusion, ejection, and death in the compartment: Mechanism-based activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Ewing, M.; Rainey, E.E.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Rapier","N","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",7,"Intrusion, ejection, and death in the compartment: Mechanism-based activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Ewing, M.; Rainey, E.E.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Funk","G","","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",7,"Intrusion, ejection, and death in the compartment: Mechanism-based activation criteria fail to identify seriously injured patients","Edmundson, P.; Roden-Foreman, J.W.; Ewing, M.; Rainey, E.E.; Rapier, N.; Funk, G.; Foreman, M.L.","2017",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Annual Meeting of the North and South Texas Chapters of the American College of Surgeons",2017-02-24,"San Diego, California"
"podium",6,"Asking (and answering) a better question: Development and evaluation of the Need For Trauma Intervention (NFTI) metric","Roden-Foreman, J.W.; Rapier, N.R, Yelverton, L.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Annual Scientific Meeting of the American College of Surgeons’ Trauma Quality Improvement Program",2016-11-06,"Orlando, Florida"
"podium",6,"Asking (and answering) a better question: Development and evaluation of the Need For Trauma Intervention (NFTI) metric","Roden-Foreman, J.W.; Rapier, N.R, Yelverton, L.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Rapier","N","R","","Annual Scientific Meeting of the American College of Surgeons’ Trauma Quality Improvement Program",2016-11-06,"Orlando, Florida"
"podium",6,"Asking (and answering) a better question: Development and evaluation of the Need For Trauma Intervention (NFTI) metric","Roden-Foreman, J.W.; Rapier, N.R, Yelverton, L.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Annual Scientific Meeting of the American College of Surgeons’ Trauma Quality Improvement Program",2016-11-06,"Orlando, Florida"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Kleinschmidt","T","K","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Funk","G","A","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Ewing","M","","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Hernandez","O","","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Rainey","E","","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Daoud","Y","","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",5,"Extracorporeal membrane oxygenation-assisted cardiopulmonary resuscitation: A single-center ECPR case review with matched cohort series of in-hospital cardiac arrest","Kleinschmidt, T.K.; Funk, G.A.; Ewing, M.; Hernandez, O.; Rainey, E.; Daoud, Y.; Roden-Foreman, J.W.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",4,"Asking (and answering) a better question: Development and evaluation of the Need For Trauma Intervention (NFTI) metric","Roden-Foreman, J.W.; Rapier, N.R, Yelverton, L.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",4,"Asking (and answering) a better question: Development and evaluation of the Need For Trauma Intervention (NFTI) metric","Roden-Foreman, J.W.; Rapier, N.R, Yelverton, L.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Rapier","N","R","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",4,"Asking (and answering) a better question: Development and evaluation of the Need For Trauma Intervention (NFTI) metric","Roden-Foreman, J.W.; Rapier, N.R, Yelverton, L.; Foreman, M.L.","2016",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Semi-annual Meeting of the Texas Surgical Society",2016-10-01,"Dallas, Texas"
"podium",3,"Death, taxes, and readmissions: Analysis of regional hospital encounters following traumatic injury","Arrendondo, S.D.; Gilder, R.E.; Roden-Foreman, J.W.; Foreman, M.L.; Petrey, L.B.","2016",NA,NA,NA,NA,NA,NA,"Arrendondo","S","D","","Baylor Scott and White, Department of Surgery Research Day",2016-05-12,"Temple, Texas"
"podium",3,"Death, taxes, and readmissions: Analysis of regional hospital encounters following traumatic injury","Arrendondo, S.D.; Gilder, R.E.; Roden-Foreman, J.W.; Foreman, M.L.; Petrey, L.B.","2016",NA,NA,NA,NA,NA,NA,"Gilder","R","E","","Baylor Scott and White, Department of Surgery Research Day",2016-05-12,"Temple, Texas"
"podium",3,"Death, taxes, and readmissions: Analysis of regional hospital encounters following traumatic injury","Arrendondo, S.D.; Gilder, R.E.; Roden-Foreman, J.W.; Foreman, M.L.; Petrey, L.B.","2016",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","W","","Baylor Scott and White, Department of Surgery Research Day",2016-05-12,"Temple, Texas"
"podium",3,"Death, taxes, and readmissions: Analysis of regional hospital encounters following traumatic injury","Arrendondo, S.D.; Gilder, R.E.; Roden-Foreman, J.W.; Foreman, M.L.; Petrey, L.B.","2016",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Baylor Scott and White, Department of Surgery Research Day",2016-05-12,"Temple, Texas"
"podium",3,"Death, taxes, and readmissions: Analysis of regional hospital encounters following traumatic injury","Arrendondo, S.D.; Gilder, R.E.; Roden-Foreman, J.W.; Foreman, M.L.; Petrey, L.B.","2016",NA,NA,NA,NA,NA,NA,"Petrey","L","B","","Baylor Scott and White, Department of Surgery Research Day",2016-05-12,"Temple, Texas"
"podium",2,"Sarcopenia as a marker of frailty: Psoas muscle size predicts functional outcome in mild to moderately injured trauma patients","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Reynolds, R.; Foreman, M.","2015",NA,NA,NA,NA,NA,NA,"Balogh","R","","","Annual Meeting of the American Association for the Surgery of Trauma",2015-09-09,"Las Vegas, Nevada"
"podium",2,"Sarcopenia as a marker of frailty: Psoas muscle size predicts functional outcome in mild to moderately injured trauma patients","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Reynolds, R.; Foreman, M.","2015",NA,NA,NA,NA,NA,NA,"Edmundson","P","","","Annual Meeting of the American Association for the Surgery of Trauma",2015-09-09,"Las Vegas, Nevada"
"podium",2,"Sarcopenia as a marker of frailty: Psoas muscle size predicts functional outcome in mild to moderately injured trauma patients","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Reynolds, R.; Foreman, M.","2015",NA,NA,NA,NA,NA,NA,"Shirvani","A","","","Annual Meeting of the American Association for the Surgery of Trauma",2015-09-09,"Las Vegas, Nevada"
"podium",2,"Sarcopenia as a marker of frailty: Psoas muscle size predicts functional outcome in mild to moderately injured trauma patients","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Reynolds, R.; Foreman, M.","2015",NA,NA,NA,NA,NA,NA,"Shah","A","","","Annual Meeting of the American Association for the Surgery of Trauma",2015-09-09,"Las Vegas, Nevada"
"podium",2,"Sarcopenia as a marker of frailty: Psoas muscle size predicts functional outcome in mild to moderately injured trauma patients","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Reynolds, R.; Foreman, M.","2015",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","","","Annual Meeting of the American Association for the Surgery of Trauma",2015-09-09,"Las Vegas, Nevada"
"podium",2,"Sarcopenia as a marker of frailty: Psoas muscle size predicts functional outcome in mild to moderately injured trauma patients","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Reynolds, R.; Foreman, M.","2015",NA,NA,NA,NA,NA,NA,"Reynolds","R","","","Annual Meeting of the American Association for the Surgery of Trauma",2015-09-09,"Las Vegas, Nevada"
"podium",2,"Sarcopenia as a marker of frailty: Psoas muscle size predicts functional outcome in mild to moderately injured trauma patients","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Reynolds, R.; Foreman, M.","2015",NA,NA,NA,NA,NA,NA,"Foreman","M","","","Annual Meeting of the American Association for the Surgery of Trauma",2015-09-09,"Las Vegas, Nevada"
"podium",1,"Sarcopenia and osteopenia as a marker of frailty and predictor of morbidity and mortality in the trauma population","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Foreman, M.L.","2015",NA,NA,NA,NA,NA,NA,"Balogh","R","","","Baylor Scott & White, Department of Surgery Research Day",2015-05-01,"Temple, Texas"
"podium",1,"Sarcopenia and osteopenia as a marker of frailty and predictor of morbidity and mortality in the trauma population","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Foreman, M.L.","2015",NA,NA,NA,NA,NA,NA,"Edmundson","P","","","Baylor Scott & White, Department of Surgery Research Day",2015-05-01,"Temple, Texas"
"podium",1,"Sarcopenia and osteopenia as a marker of frailty and predictor of morbidity and mortality in the trauma population","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Foreman, M.L.","2015",NA,NA,NA,NA,NA,NA,"Shirvani","A","","","Baylor Scott & White, Department of Surgery Research Day",2015-05-01,"Temple, Texas"
"podium",1,"Sarcopenia and osteopenia as a marker of frailty and predictor of morbidity and mortality in the trauma population","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Foreman, M.L.","2015",NA,NA,NA,NA,NA,NA,"Shah","A","","","Baylor Scott & White, Department of Surgery Research Day",2015-05-01,"Temple, Texas"
"podium",1,"Sarcopenia and osteopenia as a marker of frailty and predictor of morbidity and mortality in the trauma population","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Foreman, M.L.","2015",NA,NA,NA,NA,NA,NA,"Roden-Foreman","J","","","Baylor Scott & White, Department of Surgery Research Day",2015-05-01,"Temple, Texas"
"podium",1,"Sarcopenia and osteopenia as a marker of frailty and predictor of morbidity and mortality in the trauma population","Balogh, R.; Edmundson, P.; Shirvani, A.; Shah, A.; Roden-Foreman, J.; Foreman, M.L.","2015",NA,NA,NA,NA,NA,NA,"Foreman","M","L","","Baylor Scott & White, Department of Surgery Research Day",2015-05-01,"Temple, Texas"
"poster",15,"Third time no charm? Examining the utility of tertiary surveys","Ramos, A.; Pappas, N.; Shelley, J.K.; Roden-Foreman, J.W.","2019",NA,NA,NA,NA,NA,"","Ramos","A","","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",15,"Third time no charm? Examining the utility of tertiary surveys","Ramos, A.; Pappas, N.; Shelley, J.K.; Roden-Foreman, J.W.","2019",NA,NA,NA,NA,NA,"","Pappas","N","","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",15,"Third time no charm? Examining the utility of tertiary surveys","Ramos, A.; Pappas, N.; Shelley, J.K.; Roden-Foreman, J.W.","2019",NA,NA,NA,NA,NA,"","Shelley","J","K","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",15,"Third time no charm? Examining the utility of tertiary surveys","Ramos, A.; Pappas, N.; Shelley, J.K.; Roden-Foreman, J.W.","2019",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",14,"A hurdle to understanding: Current practices fail to capture intricacies of resource utilization","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",14,"A hurdle to understanding: Current practices fail to capture intricacies of resource utilization","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Shelley","J","K","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",14,"A hurdle to understanding: Current practices fail to capture intricacies of resource utilization","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Foreman","M","L","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",14,"A hurdle to understanding: Current practices fail to capture intricacies of resource utilization","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Petrey","L","B","","Trauma Quality Improvement Program 2019 Annual Meeting and Training",2019-11-16,"Dallas, Texas"
"poster",13,"Calling it: Factors present within one hour of arrival that predict mortality within the next five hours","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Annual Meeting of the American Association for the Surgery of Trauma",2019-09-18,"Dallas, Texas"
"poster",13,"Calling it: Factors present within one hour of arrival that predict mortality within the next five hours","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Shelley","J","K","","Annual Meeting of the American Association for the Surgery of Trauma",2019-09-18,"Dallas, Texas"
"poster",13,"Calling it: Factors present within one hour of arrival that predict mortality within the next five hours","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Foreman","M","L","","Annual Meeting of the American Association for the Surgery of Trauma",2019-09-18,"Dallas, Texas"
"poster",13,"Calling it: Factors present within one hour of arrival that predict mortality within the next five hours","Roden-Foreman, J.W.; Shelley, J.K.; Foreman, M.L.; Petrey, L.B.","2019",NA,NA,NA,NA,NA,"","Petrey","L","B","","Annual Meeting of the American Association for the Surgery of Trauma",2019-09-18,"Dallas, Texas"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Fitzgerald","H","E","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Gorlin","E","","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Stein","A","","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Moshier","S","","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Grasso","D","","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Roden-Foreman","J","W","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Powers","M","B","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",12,"A novel topographical map approach for displaying PTSD intervention component efficacy","Fitzgerald, H.E.; Gorlin, E.; Stein, A.; Moshier, S.; Grasso, D.; Roden-Foreman, J.W.; Powers, M.B.; Otto, M.W.","2018",NA,NA,NA,NA,NA,"","Otto","M","W","","Annual Conference of the Association for Behavioral and Cognitive Therapies",2018-11-15,"Washington, DC"
"poster",11,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2018",NA,NA,NA,NA,NA,"","Roden-Foreman","J","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"poster",11,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2018",NA,NA,NA,NA,NA,"","Dome","M","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"poster",11,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2018",NA,NA,NA,NA,NA,"","Shelley","J","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"poster",11,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2018",NA,NA,NA,NA,NA,"","Troxel","W","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"poster",11,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2018",NA,NA,NA,NA,NA,"","Marshall","G","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"poster",11,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2018",NA,NA,NA,NA,NA,"","Powers","M","","","Annual Meeting of the North Texas Chapter of the American College of Surgeons",2018-02-17,"Dallas, Texas"
"poster",10,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2017",NA,NA,NA,NA,NA,"","Roden-Foreman","J","","","Annual Meeting of the International Society for Traumatic Stress Studies",2017-11-09,"Chicago, Illinois"
"poster",10,"Predicting sleep disturbances after trauma through racial and socioeconomic disparities","Roden-Foreman, J.; Dome, M.; Shelley, J.; Troxel, W.; Marshall, G.; Powers, M.","2017",NA,NA,NA,NA,NA,"","Dome","M","","","Annual Meeting of the International Society for Traumatic Stress Studies",2017-11-09,"Chicago, Illinois"
